epoch,acc,iou,loss,lr,precision,recall,val_acc,val_iou,val_loss,val_precision,val_recall
29,0.9959129691123962,0.276507705450058,0.03039749339222908,1e-04,0.9786992073059082,0.8707635998725891,0.9935722351074219,0.1500776708126068,0.038308609277009964,0.9930028915405273,0.5283896923065186
30,0.9959346055984497,0.281841903924942,0.02960565872490406,1e-04,0.9815921783447266,0.8679583668708801,0.9941139221191406,0.16998066008090973,0.03648921847343445,0.9815645217895508,0.6112317442893982
31,0.9959974884986877,0.28723713755607605,0.028734972700476646,1e-04,0.9865809679031372,0.8609452843666077,0.9942436218261719,0.19638793170452118,0.03568180650472641,0.8911466002464294,0.7620229721069336
32,0.996089518070221,0.2934621274471283,0.027841683477163315,1e-04,0.9902312755584717,0.8630002737045288,0.9949874877929688,0.2061847597360611,0.03311891853809357,0.931390643119812,0.7834315896034241
33,0.9960810542106628,0.29852622747421265,0.02721615880727768,1e-04,0.9889581203460693,0.8647617101669312,0.9953231811523438,0.22444555163383484,0.03164198622107506,0.9214402437210083,0.8734098672866821
34,0.9960054755210876,0.3020833730697632,0.02682347223162651,1e-04,0.9831454157829285,0.8676322102546692,0.9950523376464844,0.23217734694480896,0.03156207129359245,0.9028353095054626,0.8793050050735474
35,0.9960430264472961,0.3086719214916229,0.02614048682153225,1e-04,0.9816517233848572,0.8812995553016663,0.9952392578125,0.2292705476284027,0.029696280136704445,0.9488699436187744,0.794601321220398
36,0.996018648147583,0.31195682287216187,0.025710290297865868,1e-04,0.9822670221328735,0.8799295425415039,0.99560546875,0.2285507321357727,0.027884861454367638,0.9866342544555664,0.7558175325393677
37,0.9960458874702454,0.31751391291618347,0.02511456422507763,1e-04,0.984950840473175,0.8752976655960083,0.9953346252441406,0.22822415828704834,0.027810698375105858,0.9784590005874634,0.7328575849533081
38,0.9960651397705078,0.32096418738365173,0.02458292804658413,1e-04,0.9881390333175659,0.8668819665908813,0.9953880310058594,0.2501481771469116,0.02775435522198677,0.9296901226043701,0.8656530976295471
39,0.9961209893226624,0.3272280991077423,0.023892400786280632,1e-04,0.990470826625824,0.8645660281181335,0.9954643249511719,0.2588452696800232,0.0270851980894804,0.926234781742096,0.8960595726966858
40,0.9960810542106628,0.3319109380245209,0.023471906781196594,1e-04,0.9877532720565796,0.8681867122650146,0.9956474304199219,0.2647896409034729,0.025908708572387695,0.9401569366455078,0.8920260667800903
41,0.9960392713546753,0.3360833525657654,0.023098008707165718,1e-04,0.9826496839523315,0.8775157332420349,0.9957656860351562,0.27103036642074585,0.025199342519044876,0.9548821449279785,0.879925549030304
42,0.9960942268371582,0.34146061539649963,0.022537831217050552,1e-04,0.9843778610229492,0.8838111758232117,0.9957275390625,0.26065146923065186,0.024339206516742706,0.9904686212539673,0.7738131880760193
43,0.9960637092590332,0.3462751805782318,0.02214730717241764,1e-04,0.9844845533370972,0.8837785720825195,0.9957809448242188,0.26329490542411804,0.023784354329109192,0.9797428846359253,0.7803288698196411
44,0.9960744976997375,0.34936395287513733,0.021755419671535492,1e-04,0.9878220558166504,0.8705026507377625,0.995574951171875,0.2683911919593811,0.023593083024024963,0.9620780944824219,0.7871548533439636
45,0.9961345791816711,0.35468360781669617,0.02121666632592678,1e-04,0.9901562333106995,0.8661969304084778,0.9955177307128906,0.2820392847061157,0.024209223687648773,0.9277530312538147,0.9044368863105774
46,0.9961134791374207,0.35983598232269287,0.0207674503326416,1e-04,0.990419864654541,0.8632938861846924,0.9957199096679688,0.2927403151988983,0.0230216346681118,0.9455891847610474,0.9112628102302551
47,0.9961064457893372,0.3657374083995819,0.02042672410607338,1e-04,0.9849242568016052,0.8801252841949463,0.9959640502929688,0.29562798142433167,0.021931905299425125,0.9728884100914001,0.8684455752372742
48,0.9961491227149963,0.3708398640155792,0.01992851495742798,1e-04,0.9870346784591675,0.8865185976028442,0.995941162109375,0.2907666265964508,0.02088579162955284,0.9899224638938904,0.7924293875694275
49,0.9961313009262085,0.3760488033294678,0.019586004316806793,1e-04,0.9865471124649048,0.8898457288742065,0.9955062866210938,0.27991652488708496,0.0216461680829525,0.9771708250045776,0.7437170147895813
